cause,1
"failure"".",2
March2017.^Samantha,1
Masunaga,1
Melody,1
(2,5
"2016).""SpaceX",6
instant.,1
Figuring,1
involves,1
mountain,1
"data"".The",1
March2017.^Elon,1
(21,7
"2015).""Background",1
tonight's,1
"March2017.^Wright,",1
Robert,1
lands,2
"ship"".CNBC.Archivedfrom",1
March2021.^Peter,1
(5,3
"2016).""SpaceX's",1
Shotwell,3
"inquiry,",1
discounts,1
Silicon,2
Valley's,1
test-and-fail,1
"ethos"".",1
March2017.^Calandrelli,1
"E,",1
Escher,1
(16,5
"2016).""The",1
top,2
events,1
happened,1
"2016"".",2
TechCrunch.Archivedfrom,3
March2017.^Marco,1
Santana,1
(6,2
vows,2
rebuild,1
"aftermath"".Orlando",1
Sentinel.Archivedfrom,1
March2017.^Loren,1
Grush,1
says,2
knows,1
latest,2
Verge.Archivedfrom,2
"March2017.^""Anomaly",1
"Updates"".",1
"March2017.^ab""Elon",1
makes,2
'flight-proven',1
"rocket"".The",1
Retrieved31,14
recycled,1
"rocket"".NBC",1
Now,1
One,1
Valuable,1
Privately,1
Held,1
"Companies"".The",1
New,10
York,7
Times.,2
2017.Archivedfrom,3
29,6
"November2017.^""As",1
steamroller,1
"surges,",1
industry,1
"resist"".",1
2018.Archivedfrom,3
Retrieved21,8
July2018.^spacexcmsadmin,1
"2012).""Company"".",1
"March2018.^abc""Company",1
"SpaceX"".",3
"March2017.^Hughes,",1
Tim,2
(13,3
"2017).""Statement",1
Hughes,1
Senior,1
President,3
Global,1
Government,1
Affairs,1
"(SpaceX)""(PDF).Archived(PDF)from",1
2017.^Agenda,1
Item,1
City,3
"Council,",1
Agenda,1
BillArchived24,1
"Machine,",2
"11,",1
Planning,1
Community,1
"Department,",1
"Hawthorne,",1
Accessed,1
"13,",1
"2018^Nelson,",1
Laura,1
"2017).""Elon",1
tunneling,1
wants,2
dig,1
"L.A.""Los",1
Retrieved13,1
"September2018.^""Nothing",1
"""Boring""",1
About,1
Newly,1
Revealed,1
Underground,1
"Tunnel"".cbslocal.com.",1
Retrieved2,9
"February2019.^abCopeland,",1
Rob,1
"2018).""Elon",1
Co.,3
Faced,1
Questions,1
Over,1
Financial,1
"Ties"".The",1
Wall,2
Street,3
Journal.Archivedfrom,4
Retrieved18,2
December2018.When,1
spun,1
90%,1
Mr.,1
rest,1
employees...,1
given,1
compensation,1
help...,1
"stock,",1
"""based",1
contributed,1
"company"".^Wattles,",1
Jackie,2
"2019).""SpaceX",2
"workers"".",1
CNN.Archivedfrom,3
"2019.^abPatel,",1
"Neel.""SpaceX",1
biggest,1
"network"".",1
MIT,1
Technology,1
Review.Archivedfrom,1
Retrieved9,1
"January2020.^Sheetz,",1
Michael,5
"2020).""SpaceX",4
looking,1
raise,1
$250,1
valuing,1
$36,2
"billion"".",1
"May2020.^""SpaceX",1
rises,1
$33.3,1
"opportunity"".",1
CNBC.,2
Retrieved17,7
"June2019.^Cao,",1
Sissi,1
"2020).""As",1
"Valuation,",1
Clarifies,1
"Rumors"".",1
Observer.Archivedfrom,1
"May2020.^abChang,",1
Kenneth,1
Lifts,1
Astronauts,2
"Orbit,",1
Launching,1
Era,1
trip,1
shuttles,1
"retired"".The",1
"May2020.^Wattles,",1
"CNN"".",1
"May2020.^""SpaceX-NASA",1
Demo-2,1
launch:,1
questions,1
"answered"".indianexpress.com.",1
2020.Archivedfrom,9
"June2020.^""Elon",1
raises,2
$1.9,1
"funding"".Reuters.",1
"August2020.^Wattles,",1
"Jackie.""SpaceX",1
$46,1
"'unicorn'"".",1
CNN,1
Business.Archivedfrom,1
"August2020.^abSheetz,",1
"2021).""Elon",2
$850,1
jumping,1
$74,1
"billion"".CNBC.Archivedfrom",1
"February2021.^abFoust,",1
Jeff,3
(15,6
"2021).""SpaceX",7
adds,2
"round"".SpaceNews.Archivedfrom",1
"April2021.^Novet,",1
Jordan,1
"2021).""Google",1
wins,5
deal,2
"connectivity"".CNBC.Archivedfrom",1
May2021.^Eric,1
Ralph,1
"2020).""SpaceX's",2
99th,1
checks,1
record,4
"[updated]"".",1
Teslarati.Archivedfrom,2
"August2020.^""SpaceX",1
10th,1
liftoff,1
(and,1
landing),1
"rocket"".",2
space.com.,1
2021.Archivedfrom,3
Retrieved12,2
May2021.^abStephen,1
(28,3
"2008).""Sweet",1
Last,1
"Rocket"".",1
Now.Archivedfrom,4
March2017.^Kenneth,2
Chang,2
"2012).""Space",1
X,3
Capsule,1
Docks,3
"Station"".The",1
26,9
Retrieved25,2
"May2012.^""SpaceX,",1
Another,1
"First,",1
Recovers,1
US$6,1
Nose,1
Cone,1
Reused,1
"9"".",1
Fortune.com.Archivedfrom,1
May2017.^spacexcmsadmin,1
(29,2
"2016).""Zuma",1
SpaceX.Archivedfrom,3
Retrieved4,4
"June2017.^Burghardt,",1
Thomas,2
"2019).""Starhopper",1
conducts,1
debut,1
Chica,1
"Hop"".NASASpaceFlight.com.Archivedfrom",1
"January2021.^""SpaceX",1
"Launches"".The",1
Retrieved30,4
"May2020.^""SpaceX's",1
1st,1
docks,1
historic,1
"rendezvous"".",1
"June2020.^Hennessy,",1
Paul,2
cosmic,1
rideshare,1
"program"".NBC",1
Retrieved26,1
"January2021.^Dent,",1
Steve,3
cleared,1
"missions"".Archivedfrom",1
"June2021.^""SpaceX",2
all-civilian,3
"spaceflight"".NBC.Archivedfrom",1
Retrieved19,3
"September2021.^Gorman,",1
(19,6
"safely"".REUTERS.Archivedfrom",1
"September2021.^ab""Falcon",1
"Overview"".",2
"Heavy"".Archivedfrom",1
Retrieved3,6
February2021.The,1
v1.2,1
constantly,1
improved,1
different,1
sub-versions,1
“Blocks”.,1
"design,",1
referred,1
1.,1
largely,1
stayed,1
"variant.^""Falcon",1
March2017.^Clark,1
Lindsey,1
(4,7
"2013).""NewSpace",1
"2013"".",1
NewSpace,1
Watch.Archivedfrom,1
January2013.^spacexcmsadmin,1
"2012).""Falcon",1
"Heavy"".",1
"April2017.^ab""Air",1
Force's,1
Certifies,1
"Missions"".",2
USAF.,1
2015.Archivedfrom,2
March2017.This,4
"domain.^Erwin,",1
Sandra,2
"2019).""Air",2
needed,1
meet,1
required,1
"orbits"".",1
Retrieved22,5
"September2019.^""SpaceX",1
Missions,1
"Summary"".Archivedfrom",1
Retrieved6,4
"June2021.^""Total",1
"Counter"".Archivedfrom",1
"June2021.^abO'Callaghan,",1
Jonathan,3
(31,1
"2019).""The",2
wild,1
physics,1
methane-guzzling,1
"super-rocket"".Wired",1
UK.Archivedfrom,1
"April2021.^ab""Falcon",1
"Kit""(PDF).",1
"September2008.^ab""Falcon",1
Vehicle,2
Payload,2
User's,3
"Guide,",1
"2009""(PDF).",1
"March2017.^Bergin,",1
Chris,1
lifts,1
lid,1
V2,1
"spacecraft"".NASAspaceflight.com.Archivedfrom",1
"May2014.^""Falcon",1
"Guide""(PDF).",1
"February2019.^Fischer,",1
Dave,1
(August,1
"2010).""Pintle",1
Injector,1
"Engines"".National",1
Society,1
Blog.,1
Society.Archivedfrom,1
"August2013.^""Encyclopedia",1
Astronautica,1
"Kestrel"".",1
June2021.CS1,1
unknown,1
"(link)^""SpaceX",1
Thruster,1
Performs,1
Long-Duration,1
Firing,1
"Restart""(Press",1
release).,3
"March2017.^Colangelo,",1
"Anthony.""Farewell,",1
Red,1
"Dragon"".Main",1
Engine,1
Cut,1
Off.Archivedfrom,1
"February2019.^""SpaceX",2
performs,1
"engine"".",1
"April2017.^Grush,",1
Loren,1
(3,4
"time"".",1
"April2019.^""Big",1
News!,1
Starhopper,1
Completes,2
First,1
Free,1
"Flight!"".",1
Retrieved11,4
"August2019.^Berger,",1
"2020).""So,",1
turns,1
pretty,1
good,1
"rocketing"".Ars",1
"March2021.^""Crew",1
Dragon's,2
concludes,1
splashdown,1
"NASASpaceFlight.com"".",1
Retrieved8,3
"March2019.^Clark,",1
Stephen,1
(7,1
"2019).""After",2
"redesigns,",1
finish,1
sight,1
"spaceship"".",1
June2020.'With,1
[the,1
parachutes],1
angle,1
"seats,",1
get,1
"anymore',",1
said.,1
"""So",1
seats.,1
That,3
kind,1
big,3
change,1
"us"".^""SpaceX",1
"flight"".",1
Retrieved7,1
"December2020.^Potter,",1
Sean,1
"2020).""NASA",1
Awards,2
Artemis,1
Contract,3
"Services"".",1
NASA.Archivedfrom,5
March2020.This,1
"domain.^Clark,",1
"Stephen.""NASA",1
picks,1
lunar,1
"orbit"".",1
"March2020.^""Dragon",1
ties,1
Lunar,3
"contract"".",1
March2020.^Rand,1
Simberg,1
Reusable,1
"Plans"".",1
March2017.^SpaceX,1
"2015),Elon",1
Names,1
Drone,1
Ships,1
Honor,1
Sci-Fi,1
"Legend,archivedfrom",1
retrieved31,1
"May2020^Burghardt,",1
acquires,1
serve,1
"spaceports"".NASASpaceFlight.com.Archivedfrom",1
March2021.^Chris,1
Gebhardt,1
"2017).""The",1
"Moon,",1
"Mars,",2
updates,1
BFR,1
"architecture,",1
"plans"".Archivedfrom",1
"May2020.^""Elon",1
moon,2
"""dangerous""",1
"scared"".cbsnews.com.Archivedfrom",1
"February2019.^""Elon",1
hinges,1
giant,1
Engadget.Archivedfrom,1
"March2018.^""SpaceX",2
mystery,1
"passenger,",1
he's,1
"billionaire"".",1
CNET.Archivedfrom,2
September2018.^Daniel,1
Terdiman,1
"2013).""Elon",1
SXSW:,1
'I'd,1
die,1
"impact'"".",1
March2017.^Alex,1
Hern,1
'Chances,1
we're,1
living,1
"simulation'"".The",1
Guardian.Archivedfrom,1
March2017.^Sarah,1
Fecht,1
Wants,1
Put,2
Humans,1
"2025"".",1
Science.Archivedfrom,1
Broadband,1
Satellites,2
"Seattle"".",1
heaviest,1
"date"".",1
NASASpaceFlight.com.,2
"July2019.^""Starlink",1
"Statistics"".planet4589.org",1
Jonathan's,1
Pages.Archivedfrom,1
"2021.^O'Callaghan,",1
Reveals,1
Monthly,1
Cost,2
'Better,1
Than,1
Nothing,1
"Beta'"".Forbes.Archivedfrom",1
October2020.^Caleb,1
Henry,1
"2017).""FCC",1
gets,1
applications,1
non-geostationary,1
"constellations"".",1
link]^SpaceX,2
Application,1
Blanket-licensed,1
stationsArchivedMay,1
"29,",1
"MachineSES-LIC-INTR2019-00217,",1
2019This,1
"domain.^""SpaceX's",1
$900,1
FCC,1
"areas"".",1
"December2020.^Immanni,",1
Manikanta,1
Collaborated,1
Provide,1
Data,2
"Customers"".TechDator.Archivedfrom",1
"May2021.^Hall,",1
Shannon,1
(June,1
"Launch,",1
Fear,1
Outnumber,1
Visible,1
"Stars"".The",1
"June2019.^""The",1
unexpected,1
ruin,1
night,1
"sky"".The",1
Economist.,1
"June2019.^""SpaceX's",1
Could,2
Change,1
Night,1
"Forever,",1
And,1
Astronomers,1
Are,1
Not,1
"Happy"".Forbes.Archivedfrom",1
"June2019.^""Will",1
harm,1
astronomy?,1
Here's,2
"know"".",1
nationalgeographic.com.,1
March2021.^SpaceX,1
"2020).""Astronomy",1
Discussion,1
Academy,1
"Sciences"".Archivedfrom",1
"April2021.^O'Callaghan,",1
"2019).""SpaceX's",2
Cause,1
Cascades,1
"Junk"".Scientific",1
American.Archivedfrom,1
August2020.^Does,1
Pose,1
Debris,1
Threat?,1
An,1
Expert,1
Answers.Archived17,1
MachineJan,1
"Hattenbach,Sky",1
"Telescope,",1
"2019^""Starlink",1
"v1.0"".",1
space.skyrocket.de.Archivedfrom,1
July2021.^Alan,1
Boyle,1
Plans,1
Hyperloop,4
Pod,3
Races,1
NBC.Archivedfrom,1
"March2017.^""Spacex",1
"Competition""(PDF).",1
"March2017.^Bonasio,",1
Alice,1
"2018).""Is",1
"seriously?"".Ars",1
"April2021.^Etherington,",1
Darrell,2
"2019).""Team",1
TUM,1
Competition,1
288,1
mph,1
"speed"".TechCrunch.Archivedfrom",1
"April2021.^Krouse,",1
Sarah,1
got,1
"4,000",1
workers,1
join,1
study.,1
"learned"".Wall",1
February2021–,1
"viafoxbusiness.com.^Bartsch,",1
Yannic,1
C.;,1
"Fischinger,",1
Stephanie;,1
"Siddiqui,",1
Sameed,1
M.;,1
"Chen,",1
Zhilin;,1
"Yu,",1
Jingyou;,1
"Gebre,",1
Makda;,1
"Atyeo,",1
Caroline;,1
"Gorman,",1
Matthew,2
J.;,2
"Zhu,",1
Alex,1
Lee;,1
Jaewon;,1
"Burke,",1
John,1
S.;,1
"Slein,",1
Matthew;,1
"Gluck,",1
"Beger,",1
Samuel;,1
"Hu,",1
Yiyuan;,1
"Rhee,",1
Justin;,1
"Petersen,",1
Eric;,1
"Mormann,",1
Benjamin;,1
St,1
"Aubin,",1
Michael;,1
"Hasdianda,",1
Mohammad,1
A.;,2
"Jambaulikar,",1
Guruprasad;,1
"Boyer,",1
Edward,1
"W.;Sabeti,",1
Pardis,1
"C.;Barouch,",1
Dan,1
H.;,1
"Julg,",1
Boris,1
"D.;Musk,",1
R.;,1
"Menon,",1
Anil,1
"S.;Lauffenburger,",1
Douglas,1
"Nilles,",1
"J.;Alter,",1
Galit(15,1
"2021).""Discrete",1
SARS-CoV-2,1
antibody,1
titers,1
functional,1
humoral,1
"stability"".Nature",1
Communications.12(1):,1
"1018.Bibcode:2021NatCo..12.1018B.doi:10.1038/s41467-021-21336-8.PMC7884400.PMID33589636.^""SEC",1
Form,3
"D/A"".www.sec.gov.",1
Securities,2
Exchange,2
Commission.Archivedfrom,1
March2021.^abMichael,1
"2012).""Inside",2
SpaceX:,1
Visit,1
Company's,1
Slide,1
"3"".",1
"March2017.^abcBerger,",1
prototype,2
taken,1
"time"".Ars",1
March2021.^Gwynne,1
2014).Discussion,1
Gwynne,3
"Shotwell,",2
"COO,",2
Council.,1
Event,1
occurs,1
37:50–38:58.,1
March2017.We,1
vertically,1
integrated...,1
Metal,1
sheet,1
"format,",2
wire,1
block,1
format,1
comes,2
roll,1
out...,1
eliminating,1
exponential,1
G&A,1
fee,1
additions,1
[that,1
experienced,1
have],1
multiple,1
layers,1
integration...,1
dollar,2
spend,1
[about],1
63,1
cents,1
revenue,1
subcontractors,1
[but,1
at],1
lower-level,1
integration,1
"(wires,",1
"connectors,",1
raw,1
"materials).^""Reusable",1
ready,1
"liftoff"".",1
March2017.^Jason,1
Paur,1
Rocket-Testing,1
"Facility"".Wired.Archivedfrom",1
activate,1
ahead,1
busy,1
"2020"".",1
nasaspaceflight.com.,1
"June2021.^""NASA",1
Administrator,1
Bolden,1
Views,1
"Capsule"".",1
nasa.gov.,1
June2021.^Irene,1
Klotz,1
"2013).""SpaceX",2
Appetite,1
Sites,1
"Grows"".",1
(2020).Falcon,1
Guide(PDF).,1
14.Archived(PDF)from,1
"March2021.^Spudis,",1
"D.""The",1
Tale,1
"1"".Air",1
"May2021.^Wolf,",1
Jim,1
"2007).""U.S.",1
lets,1
operate,1
"Canaveral"".Reuters.Archivedfrom",1
"April2021.^Howell,",1
Elizabeth,1
"2020).""See",1
Evolution,1
Rockets,1
"Pictures"".Space.com.Archivedfrom",1
April2021.^Chris,1
Bergin,2
"2011).""SpaceX:",1
tag,1
team,1
"year"".",1
NASASpaceFlight.com.Archivedfrom,2
SAOCOM,1
1A,1
nails,1
Coast,1
"landing"".",1
"February2019.^Granath,",1
Bob,1
(24,3
"2015).""NASA,",1
Sign,1
Property,1
Agreement,1
"Pad"".",1
March2018.This,1
"domain.^""NASA,",1
Partners,1
Update,1
Dates,1
"Program"".blogs.nasa.gov.Archivedfrom",1
February2019.This,1
"domain.^Mack,",1
"Eric.""Elon",1
"July"".CNET.Archivedfrom",1
"April2021.^""Gov.",1
Perry,1
Announces,2
State,1
Incentives,1
Bringing,1
"Facility,",1
300,1
Jobs,1
Brownsville,1
"Area"".",1
Office,1
Governor,1
Rick,1
Perry.,1
March2017.^Eric,1
"2014).""Texas,",1
announce,1
"Brownsville"".",1
MySanAntonio.com.Archivedfrom,1
March2017.^Leonard,1
David,1
receives,1
FAA,1
approval,1
proposed,1
"Texas"".CBS",1
March2017.^Jeff,1
Foust,1
Breaks,1
Ground,1
"Spaceport"".",1
lab,1
Seattle,1
"area"".",1
GeekWire.,1
October2018.^Gene,1
expands,1
sqft,1
Orange,2
"CA"".",1
"County"".Orange",1
County,1
Register.,1
2016.Archivedfrom,2
July2020.^Dennis,1
"Stone,",1
"""NASA's",1
Approach,1
"Transportation"",Acta",1
"Astronautica63,",1
1-4,1
(2008):192–97^AtlanticCouncil,1
"2014),Discussion",1
"SpaceX,archivedfrom",1
retrieved29,1
"March2018^abZapata,",1
Edgar,1
"2017).""An",1
Improvements,1
COTS/CRS,1
Implications,1
"Missions""(PDF).Archived(PDF)from",1
2019.Cite,1
journal,1
"requires|journal=(help)^""Mission",1
Status,1
"Center"".",1
"2012).""Big",1
Day,1
Entrepreneur,1
Promising,1
"More"".The",1
March2017.^abJason,1
Rhian,1
"2014).""NASA",1
'push',1
"extension"".",1
Insider.Archivedfrom,1
Celebrates,1
"Return"".",1
March2017.^Chris,1
"2015).""NASA",1
lines,1
"Cygnus"".",1
$700,1
"million"".",1
"March2017.^""SMSR",1
Integrated,1
"Schedule""(PDF).Office",1
Safety,1
Assurance.NASA.,1
2021.Archived(PDF)from,1
"May2021.^""Microgravity",1
"Flights"".Glenn",1
Center.NASA.,1
Retrieved27,1
"February2021.^Sheetz,",1
powerful,1
moon's,1
"astronauts"".",1
"April2020.^""Private",1
Taxi's,1
Escape,1
System,1
Passes,1
Big,1
"Hurdle"".",1
2011.Archivedfrom,1
"March2017.^Frank,",1
Jr.,1
Morring,1
"2011).""Five",1
Vehicles,1
Vie,1
Human,1
"Spaceflight"".",1
Steps,1
Effort,1
Americans,1
"Soil"".",1
"domain.^ab""NASA",1
Chooses,1
Companies,1
Transport,1
"Station"".",2
2014.Archivedfrom,1
"domain.^Post,",1
Hannah,1
"2015).""Crew",1
"Test"".",1
"January2020.^""NASA",1
awards,2
"Station"".teslarati.com.Archivedfrom",1
March2018.^ksmith,1
"2019).""Crew",1
"ISS"".",1
"January2020.^Northon,",1
Karen,1
"2020).""NASA,",1
Complete,1
Final,1
Major,1
"Spacecraft"".",1
January2020.This,1
"domain.^""Demo-2",1
Lays,1
Groundwork,1
AmericaSpace.,2
November2020.^Jackie,1
"Wattles.""SpaceX-NASA",1
mission:,1
Four,1
arrive,1
"November2020.^""Dragon",1
Resilience,1
"Station,",1
Expands,1
Expedition,1
64,1
Seven,1
"Crew"".",1
"November2020.^Sheetz,",1
(23,1
Crew-2,2
"year"".CNBC.Archivedfrom",1
"June2021.^Sheetz,",1
"2021).""Two",1
"station,",1
"arrives"".CNBC.Archivedfrom",1
Awarded,1
"I""(Press",1
2005.,1
"March2017.^ab""NASA",1
"SpaceX""(Press",1
2008.Archivedfrom,1
domain.^SpaceX's,1
NovemberArchivedJuly,1
"TechCrunch,",1
"Etherington,",1
"2017^""U.S.",1
certifies,1
"launches"".Reuters.",1
February2019.^Mike,1
Gruss,1
$82,1
"satellite"".",1
undercut,1
40,1
percent:,1
"Force"".",1
Reuters.,1
"March2017.^""SpaceX's",1
"says"".",1
February2019.[permanent,1
"link]^""ULA,",1
secure,1
$650,1
"contracts"".Florida",1
Today.Archivedfrom,1
prepares,1
NRO,1
"February2019.^Erwin,",1
$739,1
win,1
$653,1
that's,1
"start"".Archivedfrom",1
"August2020.^""Inspiration4:",1
"Dragon"".space.com.",1
September2021.^Jonathan,1
Amos,1
SES,1
TV,1
"Asia"".BBC",1
"2013).""The",1
"Rocketeer"".",1
Foreign,1
Policy.Archivedfrom,1
March2017.^David,1
Ramli,1
"2015).""NBN",1
launcher,1
jobs,1
fight,1
Sydney,1
Morning,1
Herald,1
Day.Archivedfrom,1
March2017.^Andrea,1
Shalal,1
"2015).""Lockheed-Boeing",1
venture,2
needs,1
orders,1
"survive"".",1
Yahoo.Archivedfrom,1
March2017.^Greg,1
Avery,1
"2014).""ULA",1
"half"".",1
Denver,1
March2017.^Melody,1
"2014).""Congress",1
OKs,1
bill,1
banning,1
purchases,1
Russian-made,1
"engines"".The",1
"March2017.^Berger,",1
"2020).""Forget",1
secret,1
sauce,1
"success"".",1
«ars,1
«technica.Archivedfrom,1
"August2020.^""SEC",1
FORM,2
D:,4
Notice,4
Exempt,3
Offering,3
"Securities"".sec.gov.",3
December2020.This,5
"domain.^ab""Elon",1
"Musk"".tesla.com.Archivedfrom",2
"December2020.^""SEC",2
sale,1
"securities"".",1
Commission,1
(SEC).,1
2002.Archivedfrom,1
"domain.^""Kimbal",1
"December2020.^abc""SEC",1
2009.Archivedfrom,1
"domain.^Tzinis,",1
"2020).""Ms.",1
"Shotwell"".",1
"domain.^Roof,",1
Katie,1
"2017).""PayPal",1
co-founder,1
Luke,1
Nosek,1
Founders,1
"Fund,",1
SpaceX-focused,1
"fund"".",2
"January2021.^Schubarth,",1
Cromwell,1
Funded:,1
Jurvetson,1
$200M,1
Valley,1
"domain.^""Antonio",1
Gracias,1
Board,1
"Directors"".tesla.com.Archivedfrom",1
"February2020.^Hardy,",1
Quentin;,1
"Dougherty,",1
Conor,1
"2015).""Google",1
Fidelity,1
Into,1
(Published,1
"2015)"".The",1
Times.ISSN0362-4331.Archivedfrom,1
"December2020.^Hagey,",1
Keach,1
"2020).""Google",1
Gets,1
Grilling,1
Capitol,1
"Hill"".The",1
Journal.ISSN0099-9660.Archivedfrom,1
December2020.Further,1
"readingBerger,",1
Eric.Liftoff:,1
Desperate,1
Early,1
Days,1
Launched,1
Collins,1
"(2021).ISBN978-0008445621Davenport,",1
Christian.The,1
Barons;,1
Musk.,1
"Bezos,",2
Quest,2
Colonize,1
Cosmos.,1
PublicAffairs,1
"(2018).ISBN978-1610398299Fernholz,",1
Tim.Rocket,1
Billionaires:,1
Race.,1
Houghton,1
Mifflin,1
Harcourt,1
"(2018).ISBN978-1328662231Vance,",1
Ashlee.Elon,1
How,1
Shaping,1
Our,1
Future.,1
Penguin,1
Random,1
House,1
UK,1
(2015).ISBN978-0753555620External,1
linksWikimedia,1
Commons,2
media,1
related,3
toSpaceX.Wikinews,1
to:SpaceXWikiquote,1
quotations,1
to:SpaceXOfficial,1
websitevteSpaceXHistoryLaunch,1
vehiclesCurrentFalcon,1
9Block,1
5Falcon,1
HeavyIn,1
developmentStarship*development,1
historyRetiredFalcon,1
1Falcon,2
"9v1.0v1.1""Full",1
"Thrust""",1
v1.2Block,1
4CancelledFalcon,1
1e*Falcon,1
5*Falcon,1
Air*BFR,1
ITS*SpacecraftCargoDragon,1
CargoDragon,1
CargoStarship*CrewedDragon,1
CrewC206EndeavourC207ResilienceC210EnduranceStarship*Test,1
vehiclesCurrentStarship,1
prototypesRetiredGrasshopperF9R,1
Dev1†DragonFlyStarhopperUnflownF9R,1
Dev2*Rocket,1
enginesMerlin1A1B*1C1DVacuumKestrelDracoSuperDracoRaptorLists,1
missionsFalcon,1
HeavyStarlinkStarshipLaunch,1
facilitiesOrbitalCCSFSSLC-40KSCLC-39AVSFBSLC-4EFloating,1
platforms*Omelek,1
Island†AtmosphericMcGregorNew,1
Mexico†StarbaseBoca,1
ChicaLanding,1
sitesAutonomous,1
shipsLanding,1
ZonesLZ-1,1
LZ-2LZ-4Other,1
facilitiesHeadquarters,1
"factoryHawthorne,",1
CaliforniaRocket,1
"facilityMcGregor,",1
TexasSatellite,1
"facilityRedmond,",1
WashingtonRegional,1
"officesChantilly,",1
"Houston,",1
"Seattle,",1
DCSupportGO,1
Searcher(recovery,1
ship)GO,1
Navigator(recovery,1
ship)SpaceX,1
programContractsCommercial,1
ProgramCommercial,1
ServicesGateway,1
ServicesR&D,1
programsReusabilityFalcon,1
testsRed,1
Dragon(canceled)Mars,1
transportKey,1
"Musk(CEO,",1
CTO)Gwynne,1
Shotwell(President,1
COO)Tom,1
Mueller(former,1
VP,1
Development)RelatedCountdown:,1
Space(2021,1
docuseries)*,1
denotes,2
unflown,1
"engines,",1
sites.,1
†,1
destroyed,1
"vehicles,",1
abandoned,1
sites.CommonsvteElon,1
"MuskCompaniesZip2(1995–1999)X.com(1999–2000,",1
"laterPayPal)SpaceX(2002–present)Tesla,",1
Inc.(2004–present)Tesla,1
Energy(previouslySolarCity),1
(2006–present)OpenAI(2015–present)Neuralink(2016–present)The,1
Company(2016–present)Endeavor(2021–present)Related,1
topicsHyperloopTesla,1
spaceBoring,1
TunnelViewsAwards,1
honorsCriticism,1
TeslaTSLAQFamilyMaye,1
Musk(mother)Justine,1
Musk(first,1
wife)Talulah,1
Riley(second,1
wife)Grimes(former,1
partner)Kimbal,1
Musk(brother)Tosca,1
Musk(sister)Lyndon,1
Rive(cousin)In,1
Fantastic,1
Future(2015,1
biography)Ludicrous:,1
Unvarnished,1
Story,1
Motors(2019)Power,1
Play:,1
Bet,1
"Century(2021)""The",1
"Earth""",1
(The,1
"Simpsons,",1
"2015)""One",1
"Morty""",1
(Rick,1
"Morty,",1
2019)CategoriesvteSatellite,1
communicationsMain,1
articlesSatellite,1
televisionSatellite,1
radioSatellite,1
accessAmateur,1
satelliteGround,1
stationHigh-throughput,1
satelliteRelay,1
satelliteTransponderCarriage,1
disputeHardwareSAT>IPMonoblock,1
LNBDiSEqCUSALSAutomatic,1
Tracking,1
Satellite,3
DishMotor-driven,1
dishMulti-satelliteSatellite,1
dish(Parabolic,1
antennas)Satellite,1
phoneSatellite,1
modemSatellite,1
unitSpacebusVery-small-aperture,1
terminalSatellite,1
radio/TVDVB-SHS-DMBDVB-RCSDVB-S2DVB-S2XISDB-S3Digital,1
audio,1
serviceBroadcast,1
companiesAstra,1
Digital,2
RadioDirecTVDish,1
NetworkSirius,1
XM,1
HoldingsSky,1
UKViasat[Nordics]1worldspaceRelay,1
companiesEchoStarEutelsatGlobalstarHughesInmarsatIntelsatIntersputnikIridiumSED,1
SystemsSESTelesatToowayTurksatViasat[United,1
States]Satellite,1
manufacturersAirbusBoeingINVAPLockheed,1
MartinNorthrop,1
GrummanSpaceXSSLThales,1
Alenia,1
SpaceTrade,1
organizationsConsultative,1
SystemsETSI,1
RadioListsList,1
firstsList,1
communication,1
companiesCategoryCommonsvteSpace,1
colonizationCore,1
conceptsInterplanetary,1
spaceflightInterstellar,1
travelIntergalactic,1
travelPlanetary,1
habitabilitySpace,1
survivalSpace,1
habitatTerraformingSpace,1
habitatsBishop,1
RingMcKendree,1
cylinderO'Neill,1
cylinderStanford,1
torusColonization,1
targetsAsteroidsminingLagrange,1
pointsInner,1
Solar,2
SystemVenusMarsMoonOuter,1
SystemEuropaTitanTrans-Neptunian,1
objectsFree,1
spaceTerraforming,1
targetsMarsVenusOrganizationsMars,1
SocietyNASANational,1
SocietySpaceXThe,1
Planetary,1
SocietyvteSpace,1
tourismOrganizationsActiveAxiom,1
SpaceBigelow,1
AerospaceBlue,1
OriginAirbus,1
D&SMojave,1
Aerospace,1
VenturesOrbital,1
TechnologiesPDASRedwireSierra,1
Nevada,1
CorporationSpace,1
AdventuresThe,1
CompanySpaceX#dearMoon,1
projectVirgin,1
GalacticARCAAssociation,1
Autonomous,1
AstronautsAstronaute,1
Club,1
EuropéenCommercial,1
FederationCopenhagen,1
SuborbitalsSpace,1
FoundationSpace,1
Tourism,1
SocietyDefunctArmadillo,1
AerospaceGolden,1
Spike,1
CompanyOrion,1
SpanRocketShip,1
ToursSpace,1
Island,2
Group(Space,1
Project)XCOR,1
AerospaceVehiclesCurrentSoyuzDragon,1
2New,1
ShepardSpaceShipTwoFutureNew,1
GlennSpaceShip,1
IIIStarlinerStarshipLiving,1
spaceCommercialization,1
spaceSpace,1
colonizationSpace,1
habitatSpace,1
medicineSpace,1
stationSuborbital,1
spaceplaneSpace,1
competitionsAmerica's,1
PrizeAnsari,1
PrizeGoogle,1
PrizeSpace,1
elevator,1
competitionsSpace,1
touristsPastDennis,1
TitoMark,1
ShuttleworthGregory,1
